Id,Price
9627,243505.50360440492
7595,286653.27269223233
4538,181015.9312300311
3555,207755.82460605327
10483,381418.6167900318
8834,175686.05701113062
16412,172473.25583607805
6449,141273.2981345486
2767,188592.07316933002
11498,176683.40389002828
16472,144103.3580257122
178,282903.6659527227
10948,185189.63373052352
13313,312485.10186645464
8065,146640.10300442606
102,164056.35014967856
14428,153351.04129432436
11973,139914.97148817277
6663,178712.9338934627
15989,131991.95227825217
10955,434672.8036926912
11772,139199.10088224258
11364,254576.613192081
7082,165471.09050037237
7749,533201.975986847
6428,141663.3111589015
6869,98798.95122420118
295,166273.27042881772
12266,295028.0747105616
11129,211801.03262437976
826,383699.5661246252
3262,246762.87492614874
15641,322070.0918251418
1662,470639.9245628004
10926,215016.0001828539
10232,244148.26381213963
6376,181521.8710757374
7817,183385.60768220792
354,194402.0140421467
10076,209537.5812017784
11379,306585.9532491753
10184,119366.26410382388
4696,420143.5693613933
13562,513862.9676319137
5436,180960.10959443066
13196,137969.69787911707
14939,298273.6324869026
14004,207175.4124884742
5916,198490.16287083924
7229,183035.59994341733
9143,158806.9774426686
3440,185040.30428036614
319,167794.2279018584
11683,229282.52193004361
12647,245833.47616510707
12788,165747.78321086915
13662,228727.6029485956
423,269964.7588586578
5222,188257.58086229782
9242,206614.81832016952
2641,180772.2395822898
4855,159406.14764693571
5360,159146.17466624078
9799,172058.36644220157
5526,250582.3334725569
10309,145946.0817026453
2144,371279.8375536151
7191,175116.81201934558
6732,162429.16982602142
14789,158121.45476707802
13525,150299.1774969501
4066,350636.1399616206
16422,194153.5696119475
14890,199184.39468178854
2922,242225.18029324323
3601,132984.9759225264
13416,115732.40296431414
14363,186068.16575914304
9496,306302.3986472378
7115,318405.24080966646
8615,161944.56629243732
5218,70487.61064373946
9493,206410.61520660622
10623,186003.44592110667
2272,113209.57544297518
3352,325226.395039753
84,183544.06001667998
8086,129072.26224729637
2595,183711.90877498523
3531,150430.39239115373
7460,323377.8451029845
9214,249854.91648392382
2790,259301.7917512141
10548,228989.3860330129
9218,174402.04625498928
7435,183614.77983039102
15780,188923.70132373768
7640,206090.68517143547
6223,195696.8079978849
3425,110378.08775450836
10582,148297.3791505828
702,251809.58437372674
2111,174897.651696711
11730,183923.6591473718
9865,244063.76229805945
16478,335581.6499372606
1885,206500.54636706237
3956,368550.9105323281
16735,142564.91028770822
15264,197107.06102836152
15971,178393.99048307326
5584,225768.70374121837
15242,190828.81476657768
14358,198773.0322828287
11300,212612.29000640614
5446,182996.0138052012
3934,177934.21037130852
6610,176856.4812838927
10164,371162.6919044083
4646,192196.6901869853
13304,185221.50091406825
1985,196934.51021404995
4746,138487.5036102368
7963,206834.4846428467
14083,281311.5544151334
13140,320167.45242583
15023,265488.6419561059
13093,230747.23693941717
7160,190999.9730893432
7407,189377.67377251916
16056,187148.0722376121
751,476691.5350214058
6179,91359.30479108846
9137,289907.9599252538
10992,280889.9908461594
5744,371069.5671745196
10884,171147.01489333186
12858,281031.96439753874
13005,308596.84806061897
16714,188833.71679384212
1419,250364.10928485676
6064,198891.49785009693
3771,212371.2220304614
5945,487612.2982184139
8453,59353.141038747985
3806,156664.53412941916
16748,249128.03488335275
11380,220491.63107400807
3107,197589.98763428602
12003,206473.98903131264
14567,270249.3250219991
1079,198717.20879304703
11705,142814.74830075298
7814,203095.7977282285
10174,167576.67214468058
5514,220461.03553621052
5265,245186.12192463363
10520,378008.2775142688
13195,212032.3279807963
14601,397258.3293916304
6012,187430.01577367424
13079,165694.2439322459
9009,130986.29696004183
3122,180419.17636330618
5470,255802.81235392264
4840,161675.10336559135
6270,236516.58712156303
9158,86947.90513966767
10120,207481.36868666648
10672,277962.68123087235
4573,142128.95320686532
12118,292704.5659741563
7447,125257.2241075571
2171,203686.48616151972
6126,277010.8285204528
2836,168848.01720915476
1457,253776.6745837138
11165,203365.36962916507
5923,222703.5773482612
1813,205193.23155897474
3492,260089.88499588863
1917,345775.4994769808
965,427125.1233369983
15795,153098.85306243825
821,207652.20944321042
4568,184073.77986702722
9078,234054.3523794976
11371,133506.03492335018
5149,193296.0087437551
281,207015.68696944806
1918,274054.3853011224
776,129217.09773326927
210,202385.5073710548
10782,170260.07164250896
9653,201520.32235922717
9372,160887.65534120434
5868,181700.77181526553
6176,142285.6085708394
3969,127164.45869620556
7427,155806.38562797147
8544,497643.84891744563
5219,213372.40586152903
16488,137955.65579754228
5855,229009.20445083652
15920,123551.40301831444
4393,450111.89249203255
5770,178912.96794657136
2900,147667.00947233557
8622,79958.37791464372
11610,271102.8907163681
10969,118971.93098571185
11029,121254.80739552299
6193,289392.5996180437
14087,465142.6195668025
13623,164197.0934888499
16689,174418.06509601887
1027,222564.11090026092
949,152732.93413721543
672,128826.98927739939
13832,133260.96310704702
2471,206779.02109791804
8728,267960.64945268095
7742,207990.22341638905
2698,201597.73114038614
9084,179091.73898078618
6075,263069.9572411843
2874,168232.32073507534
13119,146443.01245763322
5010,205565.54289067775
1284,176268.31402487837
1151,167652.22883662497
5110,434694.60907269915
11386,154074.56670735867
8019,201527.5199660297
2859,120813.8522678602
16110,168085.07690949924
16027,295422.28349960863
14902,179287.76033338511
14301,201944.94884685936
2451,188138.44637423268
13596,127715.93283597173
1464,140566.4283695729
7927,348683.24471622787
9638,218264.6949691864
8009,283453.8994936123
11903,171634.75638550305
9243,110654.68165946496
547,169924.24864913902
5511,130493.35255088613
11247,179712.73979604646
15928,389186.33120529604
3434,231892.47215463207
7614,125173.81913651523
1380,204705.00230207262
2770,139657.39350818793
111,181969.50925733717
5994,133060.2995549882
12341,203550.5953088171
2787,276497.9292842962
14410,305662.4913400148
15983,131101.93089418087
14876,200172.07365276862
653,127496.72222621625
2174,285020.87265980506
2575,370291.18200354255
7976,167460.63312093302
5812,331441.73446538486
13589,380634.45484772255
9122,128284.91201813915
8159,469473.5687308583
8754,231251.067171174
9321,199659.24100469414
13535,171487.37194490957
2083,163777.2894075528
2689,383768.935415221
2248,251480.7547480107
11649,150094.39592105764
11045,329990.03170436725
1276,91847.97445678066
5962,134250.9422439905
13012,169371.5625538535
4642,155965.71668845453
179,162784.2983691363
15347,501752.5267304535
3339,170151.4945100737
